repeat,fold,test_object,model,P3_Core,N_liq_logMAE,N_liq_logMAE_liq,Traj_RMSE,Traj_RMSE_continuation,Traj_RMSE_continuation_balanced,Traj_RMSE_continuation_worst,Traj_RMSE_worst,AUROC,AUPRC,Brier,ECE,Coverage_90,Calibration_Error,Traj_CRPS,Onset_EarlyWarning_Rate,Physics_Violation_Rate,CRR_RMSE,N_CRR_test,N_CRR_objects
0,1,Новая папка (5) · Потенциал разжижения/25-26 Строгино 2.1 - Plaxis,DPI-EVT,356.58573360031266,0.2460566908121109,0.2460566908121109,0.0779738304770625,0.06608634918568092,0.06608635187149048,0.06608635187149048,0.07797382771968842,,,0.00044753734255209565,0.004280375937620798,0.9323325157165527,0.03682501316070556,0.026579587107218045,0.16666666666666666,0.0,0.16355977952480316,72,1
0,1,Новая папка (5) · Потенциал разжижения/25-26 Строгино 2.1 - Plaxis,EVT-NeuralSSM,295.35825556518427,0.2648910880088806,0.2648910880088806,0.07645966498911282,0.06476553787506281,0.06476553529500961,0.06476553529500961,0.07645966857671738,,,0.0009561580372974277,0.00472220198975669,0.8657853603363037,0.032336242993672694,0.027401330875678368,0.1388888888888889,0.0,0.19612900912761688,72,1
0,1,Новая папка (5) · Потенциал разжижения/25-26 Строгино 2.1 - Plaxis,PINN,100.0,0.6851911544799805,0.6851911544799805,0.06939445296437996,0.06125708857700763,0.06125709041953087,0.06125709041953087,0.06939445436000824,,,0.021003656089305878,0.09866631031036377,0.9426394701004028,0.04870040416717528,0.03772154142046605,0.2777777777777778,0.0,,0,0
0,1,Новая папка (5) · Потенциал разжижения/25-26 Строгино 2.1 - Plaxis,Transformer,218.34197043708713,0.7630875110626221,0.7630875110626221,0.023119457360331545,0.024924012882067123,0.024924013763666153,0.024924013763666153,0.023119457066059113,,,0.001555910217575729,0.023176644411351945,1.0,0.11659198204676309,0.01574614546173848,0.3333333333333333,0.0,,0,0
0,1,Новая папка (5) · Потенциал разжижения/25-26 Строгино 2.1 - Plaxis,Neural Spline Flow,128.1489670872003,0.5275925993919373,0.5275925993919373,0.1135284587486532,0.09446647174269833,0.09446647018194199,0.09446647018194199,0.11352846026420593,,,0.006079536397010088,0.045522141787740916,0.6486667990684509,0.25139668385187786,0.06614066259194504,0.375,0.9166666666666666,,0,0
0,1,Новая папка (5) · Потенциал разжижения/25-26 Строгино 2.1 - Plaxis,GRU,74.5380346029649,0.875559389591217,0.875559389591217,0.0625309197118292,0.0557563000800339,0.05575630068778992,0.05575630068778992,0.06253091990947723,,,0.056263551115989685,0.20179223931497997,0.9383822679519653,0.03884159723917643,0.03371808119923567,0.3472222222222222,0.1111111111111111,,0,0
0,1,Новая папка (5) · Потенциал разжижения/25-26 Строгино 2.1 - Plaxis,TCN,30.73781952565147,3.488196611404419,3.488196611404419,0.1083108273001148,0.09218758263826707,0.09218758344650269,0.09218758344650269,0.10831082612276077,,,0.07930454611778259,0.20577293468846214,0.9840914011001587,0.09269175132115681,0.053041299733256435,0.0,0.8472222222222222,,0,0
0,1,Новая папка (5) · Потенциал разжижения/25-26 Строгино 2.1 - Plaxis,CatBoost,,0.23811572790145874,0.23811572790145874,,,,,,,,0.00011748018732760102,0.0067549943923950195,,,,0.16666666666666666,,,0,0
0,2,Новая папка (5) · Сейсмо/155-26 п. Усть-Нера Республики Саха - сейсмо,DPI-Flow,42.10695466812071,0.41596731543540955,0.41596731543540955,0.3549477668401785,0.28292901816019667,0.28292903304100037,0.28292903304100037,0.3549477756023407,,,6.601185873478244e-07,0.0007307529449462891,1.0,0.11666666666666665,0.22238566143806673,0.0,0.0,,0,0
0,2,Новая папка (5) · Сейсмо/155-26 п. Усть-Нера Республики Саха - сейсмо,DPI-EVT,161.65216976904745,0.4155186414718628,0.4155186414718628,0.36367167750434143,0.297700887622093,0.2977008819580078,0.2977008819580078,0.3636716902256012,,,3.06196561161709e-11,4.589557647705078e-06,0.9375,0.08055556217829389,0.22271337354652765,0.0,0.0,,0,0
0,2,Новая папка (5) · Сейсмо/155-26 п. Усть-Нера Республики Саха - сейсмо,EVT-NeuralSSM,65.07600667249311,0.41543325781822205,0.41543325781822205,0.3608552673925326,0.29261091631696623,0.29261091351509094,0.29261091351509094,0.3608552813529968,,,7.87162193205404e-08,0.00027561187744140625,0.875,0.13194444775581363,0.22515376257284436,0.0,0.0,,0,0
